Kind,Name,AvgCyclomatic,SumCyclomatic,MaxEssential,MaxNesting
Public Method,"ufc.npi.prontuario.model.TipoPatologia.setId",,1,,0
Public Method,"ufc.npi.prontuario.model.TipoPatologia.setNome",,1,,0
Public Class,"ufc.npi.prontuario.model.TipoProcedimento",1,17,7,2
Public Method,"ufc.npi.prontuario.model.TipoProcedimento.equals",,7,,2
Public Method,"ufc.npi.prontuario.model.TipoProcedimento.getCodigo",,1,,0
Public Method,"ufc.npi.prontuario.model.TipoProcedimento.getDescricao",,1,,0
Public Method,"ufc.npi.prontuario.model.TipoProcedimento.getId",,1,,0
Public Method,"ufc.npi.prontuario.model.TipoProcedimento.getNome",,1,,0
Public Method,"ufc.npi.prontuario.model.TipoProcedimento.hashCode",,2,,0
Public Method,"ufc.npi.prontuario.model.TipoProcedimento.setCodigo",,1,,0
Public Method,"ufc.npi.prontuario.model.TipoProcedimento.setDescricao",,1,,0
Public Method,"ufc.npi.prontuario.model.TipoProcedimento.setId",,1,,0
Public Method,"ufc.npi.prontuario.model.TipoProcedimento.setNome",,1,,0
Public Class,"ufc.npi.prontuario.model.Token",2,13,7,2
Public Method,"ufc.npi.prontuario.model.Token.equals",,7,,2
Public Method,"ufc.npi.prontuario.model.Token.getToken",,1,,0
Public Method,"ufc.npi.prontuario.model.Token.getUsuario",,1,,0
Public Method,"ufc.npi.prontuario.model.Token.hashCode",,2,,0
Public Method,"ufc.npi.prontuario.model.Token.setToken",,1,,0
Public Method,"ufc.npi.prontuario.model.Token.setUsuario",,1,,0
Public Class,"ufc.npi.prontuario.model.Tratamento",1,21,7,2
Public Constructor,"ufc.npi.prontuario.model.Tratamento.Tratamento",,1,,0
Public Constructor,"ufc.npi.prontuario.model.Tratamento.Tratamento",,1,,0
Public Method,"ufc.npi.prontuario.model.Tratamento.equals",,7,,2
Public Method,"ufc.npi.prontuario.model.Tratamento.getData",,1,,0
Public Method,"ufc.npi.prontuario.model.Tratamento.getDescricao",,1,,0
Public Method,"ufc.npi.prontuario.model.Tratamento.getId",,1,,0
Public Method,"ufc.npi.prontuario.model.Tratamento.getPatologia",,1,,0
Public Method,"ufc.npi.prontuario.model.Tratamento.getResponsavel",,1,,0
Public Method,"ufc.npi.prontuario.model.Tratamento.hashCode",,2,,0
Public Method,"ufc.npi.prontuario.model.Tratamento.setData",,1,,0
Public Method,"ufc.npi.prontuario.model.Tratamento.setDescricao",,1,,0
Public Method,"ufc.npi.prontuario.model.Tratamento.setId",,1,,0
Public Method,"ufc.npi.prontuario.model.Tratamento.setPatologia",,1,,0
Public Method,"ufc.npi.prontuario.model.Tratamento.setResponsavel",,1,,0
Public Class,"ufc.npi.prontuario.model.Turma",1,30,7,2
Public Constructor,"ufc.npi.prontuario.model.Turma.Turma",,1,,0
Public Constructor,"ufc.npi.prontuario.model.Turma.Turma",,1,,0
Public Method,"ufc.npi.prontuario.model.Turma.equals",,7,,2
Public Method,"ufc.npi.prontuario.model.Turma.getAlunoTurmas",,1,,0
Public Method,"ufc.npi.prontuario.model.Turma.getAno",,1,,0
Public Method,"ufc.npi.prontuario.model.Turma.getAtendimentos",,1,,0
Public Method,"ufc.npi.prontuario.model.Turma.getAtivo",,1,,0
Public Method,"ufc.npi.prontuario.model.Turma.getDisciplina",,1,,0
Public Method,"ufc.npi.prontuario.model.Turma.getId",,1,,0
Public Method,"ufc.npi.prontuario.model.Turma.getNome",,1,,0
Public Method,"ufc.npi.prontuario.model.Turma.getProfessores",,1,,0
Public Method,"ufc.npi.prontuario.model.Turma.getSemestre",,1,,0
Public Method,"ufc.npi.prontuario.model.Turma.hashCode",,2,,0
Public Method,"ufc.npi.prontuario.model.Turma.setAlunoTurmas",,1,,0
Public Method,"ufc.npi.prontuario.model.Turma.setAno",,1,,0
Public Method,"ufc.npi.prontuario.model.Turma.setAtendimentos",,1,,0
Public Method,"ufc.npi.prontuario.model.Turma.setAtivo",,1,,0
Public Method,"ufc.npi.prontuario.model.Turma.setDisciplina",,1,,0
Public Method,"ufc.npi.prontuario.model.Turma.setId",,1,,0
Public Method,"ufc.npi.prontuario.model.Turma.setNome",,1,,0
Public Method,"ufc.npi.prontuario.model.Turma.setProfessores",,1,,0
Public Method,"ufc.npi.prontuario.model.Turma.setSemestre",,1,,0
Public Method,"ufc.npi.prontuario.model.Turma.turmaExisteNoRepositorio",,1,,0
Public Abstract Class,"ufc.npi.prontuario.model.Usuario",1,34,7,2
Public Constructor,"ufc.npi.prontuario.model.Usuario.Usuario",,1,,0
Public Constructor,"ufc.npi.prontuario.model.Usuario.Usuario",,1,,0
Public Method,"ufc.npi.prontuario.model.Usuario.addPapel",,2,,1
Public Method,"ufc.npi.prontuario.model.Usuario.encodePassword",,1,,0
Public Method,"ufc.npi.prontuario.model.Usuario.equals",,7,,2
Public Method,"ufc.npi.prontuario.model.Usuario.getAuthorities",,1,,0
Public Method,"ufc.npi.prontuario.model.Usuario.getEmail",,1,,0
Public Method,"ufc.npi.prontuario.model.Usuario.getId",,1,,0
Public Method,"ufc.npi.prontuario.model.Usuario.getMatricula",,1,,0
Public Method,"ufc.npi.prontuario.model.Usuario.getNome",,1,,0
Public Method,"ufc.npi.prontuario.model.Usuario.getPapeis",,1,,0
Public Method,"ufc.npi.prontuario.model.Usuario.getPassword",,1,,0
Public Method,"ufc.npi.prontuario.model.Usuario.getSenha",,1,,0
Public Method,"ufc.npi.prontuario.model.Usuario.getUsername",,1,,0
Public Method,"ufc.npi.prontuario.model.Usuario.hashCode",,2,,0
Public Method,"ufc.npi.prontuario.model.Usuario.isAccountNonExpired",,1,,0
Public Method,"ufc.npi.prontuario.model.Usuario.isAccountNonLocked",,1,,0
Public Method,"ufc.npi.prontuario.model.Usuario.isAdmin",,1,,0
Public Method,"ufc.npi.prontuario.model.Usuario.isCredentialsNonExpired",,1,,0
Public Method,"ufc.npi.prontuario.model.Usuario.isEnabled",,1,,0
Public Method,"ufc.npi.prontuario.model.Usuario.setEmail",,1,,0
Public Method,"ufc.npi.prontuario.model.Usuario.setId",,1,,0
Public Method,"ufc.npi.prontuario.model.Usuario.setMatricula",,1,,0
Public Method,"ufc.npi.prontuario.model.Usuario.setNome",,1,,0
Public Method,"ufc.npi.prontuario.model.Usuario.setPapeis",,1,,0
Public Method,"ufc.npi.prontuario.model.Usuario.setSenha",,1,,0
Package,"ufc.npi.prontuario.repository",0,0,0,0
Public Interface,"ufc.npi.prontuario.repository.AlunoRepository",0,0,0,0
Public Abstract Method,"ufc.npi.prontuario.repository.AlunoRepository.findAllByAlunoTurmasTurmaIdEqualsAndAlunoTurmasAtivoIsTrue",,0,,0
Public Abstract Method,"ufc.npi.prontuario.repository.AlunoRepository.findByEmail",,0,,0
Public Abstract Method,"ufc.npi.prontuario.repository.AlunoRepository.findByMatricula",,0,,0
Public Interface,"ufc.npi.prontuario.repository.AlunoTurmaRepository",0,0,0,0
Public Interface,"ufc.npi.prontuario.repository.AnamneseRepository",0,0,0,0
Abstract Method,"ufc.npi.prontuario.repository.AnamneseRepository.findAllByStatus",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.AnamneseRepository.findById",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.AnamneseRepository.findByNome",,0,,0
Public Interface,"ufc.npi.prontuario.repository.AtendimentoRepository",0,0,0,0
Abstract Method,"ufc.npi.prontuario.repository.AtendimentoRepository.findAllByAvaliacao_avaliacao",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.AtendimentoRepository.findAllByPaciente",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.AtendimentoRepository.findAllByProfessor",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.AtendimentoRepository.findAllByProfessorAndPaciente",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.AtendimentoRepository.findAllByProfessorAndStatusNotIn",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.AtendimentoRepository.findAllByProfessorAndTurma",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.AtendimentoRepository.findAllByResponsavelAndPacienteOrAjudanteAndPaciente",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.AtendimentoRepository.findAllByResponsavelAndTurmaOrAjudanteAndTurma",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.AtendimentoRepository.findAllByResponsavelOrAjudanteExist",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.AtendimentoRepository.findAllByResponsavelOrAjudanteExist",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.AtendimentoRepository.findAllByResponsavelOrAjudanteOrderByDataDesc",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.AtendimentoRepository.findAllByStatus",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.AtendimentoRepository.findAllByStatusAndPaciente",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.AtendimentoRepository.findAllByStatusAndPacienteAndIdIsNotIn",,0,,0
Public Interface,"ufc.npi.prontuario.repository.AvaliacaoAtendimentoRepository",0,0,0,0
Public Interface,"ufc.npi.prontuario.repository.AvaliacaoRepository",0,0,0,0
Abstract Method,"ufc.npi.prontuario.repository.AvaliacaoRepository.findAllByOrderByAtivaDesc",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.AvaliacaoRepository.findAvaliacaoAtiva",,0,,0
Public Interface,"ufc.npi.prontuario.repository.DisciplinaRepository",0,0,0,0
Abstract Method,"ufc.npi.prontuario.repository.DisciplinaRepository.findAllByOrderByNome",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.DisciplinaRepository.findByCodigo",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.DisciplinaRepository.findByNome",,0,,0
Public Interface,"ufc.npi.prontuario.repository.DocumentoRepository",0,0,0,0
Public Interface,"ufc.npi.prontuario.repository.ItemAvaliacaoAtendimentoRepository",0,0,0,0
Public Interface,"ufc.npi.prontuario.repository.ItemAvaliacaoRepository",0,0,0,0
Public Interface,"ufc.npi.prontuario.repository.OdontogramaRepository",0,0,0,0
Public Abstract Method,"ufc.npi.prontuario.repository.OdontogramaRepository.findByPaciente_id",,0,,0
Public Interface,"ufc.npi.prontuario.repository.PacienteAnamneseRepository",0,0,0,0
Public Interface,"ufc.npi.prontuario.repository.PacienteRepository",0,0,0,0
Public Abstract Method,"ufc.npi.prontuario.repository.PacienteRepository.findByCns",,0,,0
Public Abstract Method,"ufc.npi.prontuario.repository.PacienteRepository.findByCpf",,0,,0
Public Interface,"ufc.npi.prontuario.repository.PatologiaRepository",0,0,0,0
Abstract Method,"ufc.npi.prontuario.repository.PatologiaRepository.findAllByOdontograma",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.PatologiaRepository.findAllByOdontogramaAndAtendimentoProfessor",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.PatologiaRepository.findAllByOdontogramaAndAtendimentoResponsavelOrOdontogramaAndAtendimentoAjudante",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.PatologiaRepository.findAllByOdontogramaAndAtendimentoStatus",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.PatologiaRepository.findAllByOdontogramaAndIdIsNotInAndAtendimentoStatus",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.PatologiaRepository.findByOdontogramaAndTratamentoIsNotNull",,0,,0
Public Interface,"ufc.npi.prontuario.repository.PerguntaRepository",0,0,0,0
Public Interface,"ufc.npi.prontuario.repository.PlanoTratamentoRepository",0,0,0,0
Abstract Method,"ufc.npi.prontuario.repository.PlanoTratamentoRepository.countByPacienteAndClinicaAndStatusIn",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.PlanoTratamentoRepository.findAllByPaciente",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.PlanoTratamentoRepository.findByClinica",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.PlanoTratamentoRepository.findByClinicaAndStatus",,0,,0
Public Interface,"ufc.npi.prontuario.repository.ProcedimentoRepository",0,0,0,0
Abstract Method,"ufc.npi.prontuario.repository.ProcedimentoRepository.findAllByOdontogramaAndAtendimentoProfessorAndPreExistenteIsFalse",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.ProcedimentoRepository.findAllByOdontogramaAndAtendimentoProfessorAndPreExistenteIsTrue",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.ProcedimentoRepository.findAllByOdontogramaAndAtendimentoResponsavelAndPreExistenteIsFalseOrOdontogramaAndAtendimentoAjudanteAndPreExistenteIsFalse",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.ProcedimentoRepository.findAllByOdontogramaAndAtendimentoResponsavelAndPreExistenteIsTrueOrOdontogramaAndAtendimentoAjudanteAndPreExistenteIsTrue",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.ProcedimentoRepository.findAllByOdontogramaAndAtendimentoStatusAndPreExistenteIsFalse",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.ProcedimentoRepository.findAllByOdontogramaAndAtendimentoStatusAndPreExistenteIsTrue",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.ProcedimentoRepository.findAllByOdontogramaAndIdIsNotInAndAtendimentoStatusAndPreExistenteIsFalse",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.ProcedimentoRepository.findAllByOdontogramaAndIdIsNotInAndAtendimentoStatusAndPreExistenteIsTrue",,0,,0
Public Interface,"ufc.npi.prontuario.repository.ServidorRepository",0,0,0,0
Abstract Method,"ufc.npi.prontuario.repository.ServidorRepository.findAllByOrderByNome",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.ServidorRepository.findByPapeisIn",,0,,0
Public Interface,"ufc.npi.prontuario.repository.TipoPatologiaRepository",0,0,0,0
Abstract Method,"ufc.npi.prontuario.repository.TipoPatologiaRepository.findAll",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.TipoPatologiaRepository.findByCodigo",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.TipoPatologiaRepository.findByNome",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.TipoPatologiaRepository.findByNomeContainingIgnoreCase",,0,,0
Public Interface,"ufc.npi.prontuario.repository.TipoProcedimentoRepository",0,0,0,0
Abstract Method,"ufc.npi.prontuario.repository.TipoProcedimentoRepository.findAll",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.TipoProcedimentoRepository.findByNome",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.TipoProcedimentoRepository.findByNomeContainingIgnoreCase",,0,,0
Public Interface,"ufc.npi.prontuario.repository.TokenRepository",0,0,0,0
Abstract Method,"ufc.npi.prontuario.repository.TokenRepository.findByUsuario",,0,,0
Public Interface,"ufc.npi.prontuario.repository.TurmaRepository",0,0,0,0
Abstract Method,"ufc.npi.prontuario.repository.TurmaRepository.findAllByProfessores",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.TurmaRepository.findByAlunoTurmasAlunoAndAtivoIsTrueOrderByNome",,0,,0
Abstract Method,"ufc.npi.prontuario.repository.TurmaRepository.findByNomeAndAnoAndSemestreAndDisciplina",,0,,0
Public Interface,"ufc.npi.prontuario.repository.UsuarioRepository",0,0,0,0
Public Abstract Method,"ufc.npi.prontuario.repository.UsuarioRepository.findAllByEmail",,0,,0
Public Abstract Method,"ufc.npi.prontuario.repository.UsuarioRepository.findAllByMatricula",,0,,0
Public Abstract Method,"ufc.npi.prontuario.repository.UsuarioRepository.findByEmail",,0,,0
Public Abstract Method,"ufc.npi.prontuario.repository.UsuarioRepository.findByEmailOrMatricula",,0,,0
Public Abstract Method,"ufc.npi.prontuario.repository.UsuarioRepository.findByIdNotInAndPapeisOrderByNome",,0,,0
Public Abstract Method,"ufc.npi.prontuario.repository.UsuarioRepository.findByMatricula",,0,,0
Public Abstract Method,"ufc.npi.prontuario.repository.UsuarioRepository.findByPapeisOrderByNome",,0,,0
Package,"ufc.npi.prontuario.service",1,87,1,1
Public Abstract Class,"ufc.npi.prontuario.service.AbstractServiceTest",0,0,0,0
Public Interface,"ufc.npi.prontuario.service.AlunoService",0,0,0,0
Abstract Method,"ufc.npi.prontuario.service.AlunoService.atualizar",,0,,0
Abstract Method,"ufc.npi.prontuario.service.AlunoService.buscarAjudantes",,0,,0
Abstract Method,"ufc.npi.prontuario.service.AlunoService.buscarPorId",,0,,0
Abstract Method,"ufc.npi.prontuario.service.AlunoService.buscarPorMatricula",,0,,0
Abstract Method,"ufc.npi.prontuario.service.AlunoService.buscarTudo",,0,,0
Abstract Method,"ufc.npi.prontuario.service.AlunoService.removerAluno",,0,,0
Abstract Method,"ufc.npi.prontuario.service.AlunoService.salvar",,0,,0
Public Class,"ufc.npi.prontuario.service.AlunoServiceTest",1,8,1,1
Public Method,"ufc.npi.prontuario.service.AlunoServiceTest.testBuscarAjudantes",,1,,0
Public Method,"ufc.npi.prontuario.service.AlunoServiceTest.testBuscarPorId",,1,,0
Public Method,"ufc.npi.prontuario.service.AlunoServiceTest.testBuscarPorMatricula",,1,,0
Public Method,"ufc.npi.prontuario.service.AlunoServiceTest.testBuscarTudo",,1,,0
Public Method,"ufc.npi.prontuario.service.AlunoServiceTest.testSalvar",,4,,1
Public Interface,"ufc.npi.prontuario.service.AnamneseService",0,0,0,0
Public Abstract Method,"ufc.npi.prontuario.service.AnamneseService.alterarOrdemAnamnese",,0,,0
Public Abstract Method,"ufc.npi.prontuario.service.AnamneseService.buscarPorId",,0,,0
Public Abstract Method,"ufc.npi.prontuario.service.AnamneseService.buscarTodasFinalizadas",,0,,0
Public Abstract Method,"ufc.npi.prontuario.service.AnamneseService.buscarTudo",,0,,0
Public Abstract Method,"ufc.npi.prontuario.service.AnamneseService.excluirPergunta",,0,,0
Public Abstract Method,"ufc.npi.prontuario.service.AnamneseService.finalizar",,0,,0
Public Abstract Method,"ufc.npi.prontuario.service.AnamneseService.remover",,0,,0
Public Abstract Method,"ufc.npi.prontuario.service.AnamneseService.salvar",,0,,0
Public Abstract Method,"ufc.npi.prontuario.service.AnamneseService.salvarPergunta",,0,,0
Public Class,"ufc.npi.prontuario.service.AnamneseServiceTest",1,7,1,1
Public Method,"ufc.npi.prontuario.service.AnamneseServiceTest.testBuscarPorId",,1,,0
Public Method,"ufc.npi.prontuario.service.AnamneseServiceTest.testBuscarTodasFinalizadas",,1,,0
Public Method,"ufc.npi.prontuario.service.AnamneseServiceTest.testBuscarTudo",,1,,0
Public Method,"ufc.npi.prontuario.service.AnamneseServiceTest.testExcluirPergunta",,1,,0
Public Method,"ufc.npi.prontuario.service.AnamneseServiceTest.testSalvar",,2,,1
Public Method,"ufc.npi.prontuario.service.AnamneseServiceTest.testSalvarPergunta",,1,,0
Public Interface,"ufc.npi.prontuario.service.AtendimentoService",0,0,0,0
Abstract Method,"ufc.npi.prontuario.service.AtendimentoService.adicionarAvaliacaoAtendimento",,0,,0
Abstract Method,"ufc.npi.prontuario.service.AtendimentoService.adicionarItemAvaliacaoAtendimento",,0,,0
Abstract Method,"ufc.npi.prontuario.service.AtendimentoService.adicionarObservacao",,0,,0
Abstract Method,"ufc.npi.prontuario.service.AtendimentoService.atualizar",,0,,0
Abstract Method,"ufc.npi.prontuario.service.AtendimentoService.buscarAtendimentoPorPaciente",,0,,0
Abstract Method,"ufc.npi.prontuario.service.AtendimentoService.buscarAtendimentosNaoFinalizadosPorProfessor",,0,,0
Abstract Method,"ufc.npi.prontuario.service.AtendimentoService.buscarAtendimentosPorUsuario",,0,,0
Abstract Method,"ufc.npi.prontuario.service.AtendimentoService.buscarPorId",,0,,0
Abstract Method,"ufc.npi.prontuario.service.AtendimentoService.buscarTudoPorAluno",,0,,0
Abstract Method,"ufc.npi.prontuario.service.AtendimentoService.existeAtendimentoAbertoAlunoPaciente",,0,,0
Abstract Method,"ufc.npi.prontuario.service.AtendimentoService.finalizarAtendimento",,0,,0
Abstract Method,"ufc.npi.prontuario.service.AtendimentoService.reavaliarItem",,0,,0
Abstract Method,"ufc.npi.prontuario.service.AtendimentoService.remover",,0,,0
Abstract Method,"ufc.npi.prontuario.service.AtendimentoService.salvar",,0,,0
Abstract Method,"ufc.npi.prontuario.service.AtendimentoService.ultimoAtendimentoAbertoAlunoPaciente",,0,,0
Abstract Method,"ufc.npi.prontuario.service.AtendimentoService.validarAtendimento",,0,,0
Public Class,"ufc.npi.prontuario.service.AtendimentoServiceTest",1,9,1,1
Public Method,"ufc.npi.prontuario.service.AtendimentoServiceTest.buscarTudoPorAluno",,1,,0
Public Method,"ufc.npi.prontuario.service.AtendimentoServiceTest.salvarFluxoDeErro",,2,,1
Public Method,"ufc.npi.prontuario.service.AtendimentoServiceTest.salvarFluxoNormalPacienteDiferente",,2,,1
Public Method,"ufc.npi.prontuario.service.AtendimentoServiceTest.salvarFluxoNormalResponsavelDiferente",,2,,1
Public Method,"ufc.npi.prontuario.service.AtendimentoServiceTest.salvarFluxoNormalTurmaDiferente",,2,,1
Public Interface,"ufc.npi.prontuario.service.AvaliacaoService",0,0,0,0
Public Abstract Method,"ufc.npi.prontuario.service.AvaliacaoService.addItem",,0,,0
Public Abstract Method,"ufc.npi.prontuario.service.AvaliacaoService.ativarDesativar",,0,,0
Public Abstract Method,"ufc.npi.prontuario.service.AvaliacaoService.deleteAvaliacao",,0,,0
Public Abstract Method,"ufc.npi.prontuario.service.AvaliacaoService.deleteItem",,0,,0
Public Abstract Method,"ufc.npi.prontuario.service.AvaliacaoService.finalizar",,0,,0
Abstract Method,"ufc.npi.prontuario.service.AvaliacaoService.getAvaliacaoAtiva",,0,,0
Public Abstract Method,"ufc.npi.prontuario.service.AvaliacaoService.getTodasAvaliacoes",,0,,0
Public Abstract Method,"ufc.npi.prontuario.service.AvaliacaoService.salvar",,0,,0
Public Interface,"ufc.npi.prontuario.service.DisciplinaService",0,0,0,0
Abstract Method,"ufc.npi.prontuario.service.DisciplinaService.atualizar",,0,,0
Abstract Method,"ufc.npi.prontuario.service.DisciplinaService.buscarPorId",,0,,0
Abstract Method,"ufc.npi.prontuario.service.DisciplinaService.buscarTudo",,0,,0
Abstract Method,"ufc.npi.prontuario.service.DisciplinaService.removerDisciplina",,0,,0
Abstract Method,"ufc.npi.prontuario.service.DisciplinaService.salvar",,0,,0
Public Class,"ufc.npi.prontuario.service.DisciplinaServiceTest",2,6,1,1
Public Method,"ufc.npi.prontuario.service.DisciplinaServiceTest.testBuscarPorId",,1,,0
Public Method,"ufc.npi.prontuario.service.DisciplinaServiceTest.testFindAll",,1,,0
Public Method,"ufc.npi.prontuario.service.DisciplinaServiceTest.testSalvar",,4,,1
Public Interface,"ufc.npi.prontuario.service.DocumentoService",0,0,0,0
Abstract Method,"ufc.npi.prontuario.service.DocumentoService.buscarArquivo",,0,,0
Abstract Method,"ufc.npi.prontuario.service.DocumentoService.deletar",,0,,0
Abstract Method,"ufc.npi.prontuario.service.DocumentoService.downloadDocumento",,0,,0
Abstract Method,"ufc.npi.prontuario.service.DocumentoService.salvar",,0,,0
Public Interface,"ufc.npi.prontuario.service.EmailService",0,0,0,0
Abstract Method,"ufc.npi.prontuario.service.EmailService.emailRecuperacaoSenha",,0,,0
Abstract Method,"ufc.npi.prontuario.service.EmailService.notificarAtendimentoAndamento",,0,,0
Abstract Method,"ufc.npi.prontuario.service.EmailService.notificarAtendimentoAvaliacao",,0,,0
Public Interface,"ufc.npi.prontuario.service.OdontogramaService",0,0,0,0
Public Abstract Method,"ufc.npi.prontuario.service.OdontogramaService.buscarPorId",,0,,0
Public Abstract Method,"ufc.npi.prontuario.service.OdontogramaService.buscarPorPacienteId",,0,,0
Public Class,"ufc.npi.prontuario.service.OdontogramaServiceTest",1,1,1,0
Public Method,"ufc.npi.prontuario.service.OdontogramaServiceTest.buscarPorPacienteId",,1,,0
Public Interface,"ufc.npi.prontuario.service.PacienteFormularioService",0,0,0,0
Abstract Method,"ufc.npi.prontuario.service.PacienteFormularioService.formularioCadastro",,0,,0
Abstract Method,"ufc.npi.prontuario.service.PacienteFormularioService.formularioEdicao",,0,,0
Public Interface,"ufc.npi.prontuario.service.PacienteService",0,0,0,0
Abstract Method,"ufc.npi.prontuario.service.PacienteService.adicionarAnamnese",,0,,0
Abstract Method,"ufc.npi.prontuario.service.PacienteService.buscarByCns",,0,,0
Abstract Method,"ufc.npi.prontuario.service.PacienteService.buscarByCpf",,0,,0
Abstract Method,"ufc.npi.prontuario.service.PacienteService.buscarTudo",,0,,0
Abstract Method,"ufc.npi.prontuario.service.PacienteService.salvar",,0,,0
Public Class,"ufc.npi.prontuario.service.PacienteServiceTest",1,6,1,1
Public Method,"ufc.npi.prontuario.service.PacienteServiceTest.testAdicionarAnamnese",,1,,0
Public Method,"ufc.npi.prontuario.service.PacienteServiceTest.testBuscarByCpf",,1,,0
Public Method,"ufc.npi.prontuario.service.PacienteServiceTest.testFindAll",,1,,0
Public Method,"ufc.npi.prontuario.service.PacienteServiceTest.testSalvar",,3,,1
Public Interface,"ufc.npi.prontuario.service.PatologiaService",0,0,0,0
Abstract Method,"ufc.npi.prontuario.service.PatologiaService.buscarPatologiasDentePaciente",,0,,0
Abstract Method,"ufc.npi.prontuario.service.PatologiaService.buscarPatologiasOdontograma",,0,,0
Abstract Method,"ufc.npi.prontuario.service.PatologiaService.buscarPatologiasTratadas",,0,,0
Abstract Method,"ufc.npi.prontuario.service.PatologiaService.deletar",,0,,0
Public Abstract Method,"ufc.npi.prontuario.service.PatologiaService.salvar",,0,,0
Abstract Method,"ufc.npi.prontuario.service.PatologiaService.tratar",,0,,0
Public Class,"ufc.npi.prontuario.service.PatologiaServiceTest",1,4,1,0
Public Method,"ufc.npi.prontuario.service.PatologiaServiceTest.testBuscarPatologiasEmTratamento",,1,,0
Public Method,"ufc.npi.prontuario.service.PatologiaServiceTest.testBuscarPatologiasTratadas",,1,,0
Public Method,"ufc.npi.prontuario.service.PatologiaServiceTest.testSalvar",,1,,0
Public Method,"ufc.npi.prontuario.service.PatologiaServiceTest.testTratar",,1,,0
Public Interface,"ufc.npi.prontuario.service.PlanoTratamentoService",0,0,0,0
Abstract Method,"ufc.npi.prontuario.service.PlanoTratamentoService.buscarPlanoTratamentoPorClinicaEStatus",,0,,0
Abstract Method,"ufc.npi.prontuario.service.PlanoTratamentoService.buscarPlanoTratamentoPorPaciente",,0,,0
Abstract Method,"ufc.npi.prontuario.service.PlanoTratamentoService.editar",,0,,0
Abstract Method,"ufc.npi.prontuario.service.PlanoTratamentoService.excluirPlanoTratamento",,0,,0
Abstract Method,"ufc.npi.prontuario.service.PlanoTratamentoService.finalizar",,0,,0
Abstract Method,"ufc.npi.prontuario.service.PlanoTratamentoService.salvar",,0,,0
Public Interface,"ufc.npi.prontuario.service.ProcedimentoService",0,0,0,0
Abstract Method,"ufc.npi.prontuario.service.ProcedimentoService.buscarProcedimentosExistentesOdontograma",,0,,0
Abstract Method,"ufc.npi.prontuario.service.ProcedimentoService.buscarProcedimentosOdontograma",,0,,0
Abstract Method,"ufc.npi.prontuario.service.ProcedimentoService.deletar",,0,,0
Public Abstract Method,"ufc.npi.prontuario.service.ProcedimentoService.salvar",,0,,0
Abstract Method,"ufc.npi.prontuario.service.ProcedimentoService.tabelaProcedimentosOdontograma",,0,,0
Public Class,"ufc.npi.prontuario.service.ProcedimentoServiceTest",1,1,1,0
Public Method,"ufc.npi.prontuario.service.ProcedimentoServiceTest.testSalvar",,1,,0
Public Interface,"ufc.npi.prontuario.service.ServidorService",0,0,0,0
Abstract Method,"ufc.npi.prontuario.service.ServidorService.atualizar",,0,,0
Abstract Method,"ufc.npi.prontuario.service.ServidorService.buscarPorId",,0,,0
Abstract Method,"ufc.npi.prontuario.service.ServidorService.buscarProfessores",,0,,0
Abstract Method,"ufc.npi.prontuario.service.ServidorService.removerServidor",,0,,0
Abstract Method,"ufc.npi.prontuario.service.ServidorService.salvar",,0,,0
